Timestamp,B1_RMS,B1_Kurtosis,B1_Peak2Peak,B1_CrestFactor,B2_RMS,B2_Kurtosis,B2_Peak2Peak,B2_CrestFactor,B3_RMS,B3_Kurtosis,B3_Peak2Peak,B3_CrestFactor,B4_RMS,B4_Kurtosis,B4_Peak2Peak,B4_CrestFactor
2004.02.16.03.42.39,0.08309850817281184,3.2911308678170452,0.747,5.054242359279989,0.09226838744806168,3.37803603037554,0.9890000000000001,5.928357643704448,0.09790122074538958,4.107893486646073,1.167,6.312485128323624,0.056721935172272635,3.2932817766567024,0.5980000000000001,5.764965511258637
2004.02.16.03.52.39,0.0826680884126207,3.2089792134326838,0.749,4.753950497057844,0.09346711199877006,3.0954720943568423,0.762,4.365171783689742,0.09789384297384336,4.498102200425502,1.342,7.702220865938057,0.055905736005882035,3.075225890287723,0.435,4.024631747560339
2004.02.16.04.02.39,0.08427124871137842,3.398055769864822,0.83,4.983906212645108,0.0917120504367474,3.1578116554512965,0.891,5.593594272039631,0.10069185521695015,6.300239014685106,2.1310000000000002,12.751776171305021,0.055940463870501424,3.1199902567496274,0.51,4.6656745751018125
2004.02.16.04.12.39,0.08598723191692109,3.470312906572136,0.889,5.535705585451342,0.09521701646559493,3.236748029441453,0.9299999999999999,5.356185469057204,0.10269132938500394,4.595810167789238,1.55,8.57910794685508,0.05772255545454589,3.107128351933373,0.512,4.7295203382839865
2004.02.16.04.22.39,0.08444288039158852,3.4865130026451254,0.986,6.098797170487092,0.0937404062799562,3.2251067640293556,0.833,4.533797290474029,0.10091138473115595,4.711095870437382,1.702,9.146638929383633,0.05734556110900172,3.1180671880161053,0.479,4.220030204953605
2004.02.16.04.32.39,0.08268255902187746,3.2659585589330398,0.762,4.7531184889429205,0.09306176754245,3.18618198555216,0.7669999999999999,4.384184942692941,0.10163316820264066,4.740752154104246,1.565,8.16662527281556,0.05573651479982625,3.0930287768278033,0.46799999999999997,4.288032735063389
2004.02.16.04.42.39,0.0836379520986137,3.3818054415969727,0.796,4.782517863760918,0.09343127200188717,3.1584689866699773,0.771,4.206300434313492,0.09906503299206411,4.545589197681395,1.492,8.87295924153596,0.05596298825730717,3.1072717961025234,0.462,4.628058795023013
2004.02.16.04.52.39,0.0838157123265829,3.3876737074060976,0.81,5.297336116049228,0.09345073145237749,3.224334174823617,0.9179999999999999,5.093593090200366,0.0992093588075238,4.422963683664317,1.421,7.852081793123357,0.05597826639503719,3.0990207444008973,0.485,4.573203432085848
2004.02.16.05.02.39,0.08551655227434408,3.394601507815009,0.794,4.911329898481006,0.09238883020834081,3.0619493665980944,0.7989999999999999,4.416118258884135,0.09991826860184591,4.393093038734791,1.3639999999999999,7.155848575090211,0.05613321687832771,3.082943813789134,0.469,4.524950005102345
2004.02.16.05.12.39,0.08430120065361243,3.365869739574191,0.776,4.863513174440545,0.09255914045852995,3.2100491829558195,0.83,4.505227662381243,0.09755535638084538,4.126877112944782,1.218,6.908897932459784,0.055406098861186984,3.0824750429764287,0.474,4.367750211150953
2004.02.16.05.22.39,0.08697885681706287,3.4364173780138687,0.781,4.575824683889422,0.09305298442369407,3.149975751620303,0.828,4.459824717823113,0.09824955818523434,5.000072697170698,1.855,9.81174895649431,0.055988141357400406,3.0263992964106103,0.45199999999999996,4.233039251778516
2004.02.16.05.32.39,0.0847858305411162,3.4287637975372536,0.889,6.10951142064711,0.09183066585518287,3.150638001998217,0.827,5.07455756375417,0.09906807875655824,4.349586501880784,1.318,7.0456600023021325,0.05609140924781843,3.1112875740300887,0.488,4.920539592446317
2004.02.16.05.42.39,0.085168471600044,3.3289489991173604,0.7869999999999999,4.849212299352647,0.09335742257372669,3.1328399665387123,0.81,4.627377107147948,0.10046058335782124,4.438257796789748,1.491,7.993184721413261,0.05604524974992305,3.0786652514433603,0.461,4.1395122875747115
2004.02.16.05.52.39,0.08699169910336632,3.4340085155916307,0.784,4.632625918952825,0.09299110104223347,3.174697613332727,0.867,4.67786696925373,0.0986342040124615,4.273267731128674,1.3820000000000001,7.401083704267248,0.05580558424048506,3.1088353058725295,0.46099999999999997,4.372322292129795
2004.02.16.06.02.39,0.08695528664204379,3.3166941879681913,0.777,4.554064684188274,0.09461645927234001,3.145537498610801,0.882,4.724336584117718,0.09924657951245411,4.417704606819466,1.44,8.21186991031493,0.055955996418223575,3.087271543970232,0.491,4.628637082327957
2004.02.16.06.12.39,0.08790080163305894,3.430147194240349,0.833,5.335559986788699,0.09379703585693354,3.16919941312571,0.855,4.94685141977971,0.10187933824160261,4.696370229907702,1.462,8.215601067363524,0.057546748998640235,3.1690546666138366,0.552,5.473810518947701
2004.02.16.06.22.39,0.08565032244174565,3.4363586459691815,0.752,4.623450195057188,0.09396673644749907,3.1621465692437174,0.903,4.90599139044878,0.10031081603921445,5.111452301321781,1.6280000000000001,9.540347071106275,0.05665480469061075,3.194964407542758,0.495,4.695100467694022
2004.02.16.06.32.39,0.08544638075644281,3.4780069177953763,0.937,6.226126786065029,0.09204713360386352,3.094380121032556,0.845,4.801887714420341,0.09866735045050047,4.172099969923342,1.33,7.692514256585575,0.057371240004792476,3.21184117118314,0.5640000000000001,4.9327851372283344
2004.02.16.06.42.39,0.08661301154867697,3.486223323838919,0.833,5.103159353275618,0.09297210183033403,3.173428441385161,0.9259999999999999,5.334933708448979,0.09964210271171771,4.639409186424938,1.655,8.550602374028449,0.05561270448728982,3.096348188974347,0.46199999999999997,4.261616157404571
2004.02.16.06.52.39,0.08760435629686174,3.44438450227452,0.8280000000000001,4.965506492918355,0.09304581968335211,3.0999373921010793,0.8280000000000001,4.986790396162414,0.10292608230166322,5.093835701742498,1.682,9.443670430894201,0.05591850279717908,3.197270890916249,0.5,4.97152080427347
2004.02.16.07.02.39,0.08819957754159384,3.465482155425186,0.839,4.977348103430234,0.09193883278903085,3.1294007655130867,0.818,5.155601671468604,0.09908280967871332,4.485866546615985,1.3719999999999999,7.367574681895918,0.05626581722058251,3.1619432176351854,0.489,4.389876699589556
2004.02.16.07.12.39,0.08605389220297506,3.492734963417967,0.794,4.6831118231055155,0.0912818164780437,3.105176729359767,0.8009999999999999,4.5463600091681045,0.09842002027344335,4.750341593662157,1.404,8.260514453677384,0.05470005302356891,3.0086714986872902,0.457,4.241312159241178
2004.02.16.07.22.39,0.08917826412847893,3.4000941939036653,0.864,5.584320404381638,0.09305815685172701,3.191120263795762,0.969,6.243407559916845,0.10019771786830091,5.13433130985808,1.587,8.503187678584277,0.056611615847175084,3.118114515283292,0.45899999999999996,4.274741082347604
2004.02.16.07.32.39,0.08561711642539709,3.4048794403025244,0.762,4.648603183766407,0.09239715857162153,3.306282343333853,0.85,4.653822765195599,0.09603662250062799,4.448200374892418,1.17,6.7890767399252985,0.05588000536864684,3.1346965855250315,0.449,4.18754433640933
2004.02.16.07.42.39,0.08827365730623576,3.36593945327137,0.777,4.486049542800874,0.0935309660035782,3.1557262159985475,0.942,5.613114270410883,0.09894025481793292,5.069027350409196,1.611,9.965610072608055,0.055907535619650596,3.1290269717933876,0.444,4.0602755511229
2004.02.16.07.52.39,0.08883351291927008,3.377094505193454,0.842,5.358338135660335,0.09272338261514057,3.214119873269611,0.908,5.478661214383371,0.09970987895357962,4.772842063400287,1.6840000000000002,9.00612867475316,0.0565452775057575,3.2066732758184306,0.525,4.792619506950098
2004.02.16.08.02.39,0.08730537730432188,3.37620336380365,0.8300000000000001,5.177229787627579,0.0930680847992647,3.115517346779152,0.886,4.8029354097499555,0.09936554642533925,4.824616977168126,1.67,10.003467356231633,0.055904494015882794,3.1276310430977015,0.525,4.758114793498137
2004.02.16.08.12.39,0.08747885570417858,3.439604945247291,0.879,5.304138883218568,0.09276633137258433,3.113280305095528,0.835,4.689201282013375,0.09943073810290005,4.489196850085652,1.616,8.498378027984831,0.05652043929936983,3.188451579790047,0.525,4.794725648974591
2004.02.16.08.22.39,0.08891707562606085,3.4402469914533116,0.86,5.3870417647834685,0.09365815944208025,3.1079942434749466,0.9450000000000001,5.71226258541684,0.09817416065499363,4.5754641873228845,1.443,8.209899576656099,0.05581695373467411,3.0368330168373423,0.44199999999999995,4.246021757593213
2004.02.16.08.32.39,0.08606533531776527,3.3213036143632086,0.734,4.647631924318241,0.0926375858626137,3.2556454589844375,0.989,6.325726156865401,0.09962304930649835,4.368123343196808,1.236,7.478189085619608,0.0555271123423335,3.119864212947312,0.469,4.574341961707814
2004.02.16.08.42.39,0.08849752380010414,3.541208593638069,0.896,5.18658579687243,0.09320813953400543,3.225537705540869,0.991,6.490849436805632,0.0990893528766619,4.544070072550559,1.384,7.4377314878355865,0.05566831266668903,3.037413967533325,0.41300000000000003,3.772343545912079
2004.02.16.08.52.39,0.08784936420382122,3.576038135326577,1.057,6.306249396576765,0.09390425174662619,3.2004517010711973,0.845,5.303274247301505,0.10005354913901106,4.653910679594832,1.5699999999999998,8.565413294927827,0.056636509333230674,3.0471190132999944,0.46399999999999997,4.272862202296953
2004.02.16.09.02.39,0.08692632195841919,3.466766194898565,0.792,4.555582142189621,0.09169913919392184,3.0632226215807106,0.762,4.2312283780491375,0.09877137550495399,4.305534721663436,1.302,6.702346672966974,0.055533251669748505,3.0852190728701117,0.432,3.907568771417896
2004.02.16.09.12.39,0.08674333435306428,3.4479858328976833,0.8939999999999999,5.545094658711471,0.0912041563994276,3.1315313854105846,0.818,5.164238326346232,0.09858925678152958,4.805859013511427,1.6,9.90980185767095,0.05634834718488867,3.158052236390409,0.54,5.164304092987478
2004.02.16.09.22.39,0.08853620513180258,3.442394837368922,0.94,5.703881245510961,0.0936110316369851,3.1079503161833424,0.7929999999999999,4.6148407131678235,0.0993414568487302,4.725185078693536,1.396,7.147066517064827,0.056298044586102186,3.109321639198555,0.488,4.4584141748674915
2004.02.16.09.32.39,0.08814084160583206,3.4220735793980936,0.835,5.230265466054919,0.09275428256201301,3.1012949225376953,0.766,4.183095262912455,0.1014253304468366,4.504549459644732,1.3940000000000001,7.246710429849275,0.0553787875221359,3.1128537980614617,0.483,4.803283204668846
2004.02.16.09.42.39,0.0899870048126742,3.418621701128957,0.725,4.100592088470404,0.09353485913308938,3.0879387870827335,0.743,4.233715682797334,0.09964296394463522,4.314747553267721,1.3599999999999999,7.426515337411756,0.05578468564349673,3.074087926673633,0.493,4.732481629226078
2004.02.16.09.52.39,0.08840501059576601,3.5602555996498157,0.8300000000000001,5.056274491543449,0.09265233945162624,3.066344867920669,0.784,4.694970494804542,0.09737317221888557,4.569475020456665,1.374,7.794754784139523,0.0556516167007415,3.215077784571689,0.515,4.7437974968386225
2004.02.16.10.02.39,0.08764679009783032,3.413727953995331,0.828,4.791961000867241,0.09269172592355533,3.1167695326096068,0.754,4.131976141170006,0.10235076454969083,4.859043932920289,1.643,9.1157110951236,0.05574198460457118,3.114323765739572,0.447,4.072334374355674
2004.02.16.10.12.39,0.08951969957125708,3.497964961574127,0.857,4.937460716656796,0.0922238985346938,3.090077458291418,0.8009999999999999,4.792683968285331,0.09940757352349028,4.587704083506941,1.397,7.343504867136698,0.05551092762634669,3.070809974005148,0.483,4.701776950240041
2004.02.16.10.22.39,0.08913656021626312,3.449155423686135,0.839,4.734308783916988,0.09488952252158822,3.1151742369513977,0.7889999999999999,4.584278521382944,0.101971905358397,4.217311489105446,1.391,7.992397485714803,0.05570401734909364,3.0877021626643333,0.46399999999999997,4.559814751029494
2004.02.16.10.32.39,0.08819533236169941,3.513491407437019,0.889,5.374434080661666,0.09316046697726389,3.0973333850199327,0.8049999999999999,4.583489261643683,0.09890342314285688,4.466492187332432,1.6400000000000001,9.302003618935867,0.05573558486211367,3.126554318022269,0.567,6.315534337189173
2004.02.16.10.42.39,0.08845663938213598,3.484893495352482,0.8280000000000001,4.804613909917877,0.09288572106483524,3.148599412213785,0.915,5.54444745754328,0.09786359637829457,4.364698996239022,1.443,7.438925473225967,0.05611601055514371,3.0298814541500523,0.422,3.866989079467078
2004.02.16.10.52.39,0.090150743170207,3.6217770021628457,0.903,5.3576929375732725,0.0927448754059355,3.141486951241894,0.857,5.16470584389124,0.09785003223603839,4.753627274239574,1.5190000000000001,8.98313449585418,0.05520490019789344,3.035797207712,0.43,4.021382145501484
2004.02.16.11.02.39,0.09071041798845723,3.4888141347703794,0.891,4.982889617568693,0.0950661660515158,3.338581845577781,1.165,6.732153263161868,0.09794839501460706,4.170413502126317,1.236,6.758661026566855,0.0574746878729563,3.1214404560634414,0.5449999999999999,5.18489114127436
2004.02.16.11.12.39,0.08991441460146977,3.449616914711077,0.886,5.049246019253722,0.09263150491665889,3.202083979371176,0.874,4.901140280603953,0.0988358376437129,4.3356225085933815,1.4769999999999999,7.5073983050033855,0.055543177180010145,3.170825852095662,0.45699999999999996,4.4829988603823425
2004.02.16.11.22.39,0.09103706078046937,3.3634126158136644,0.849,4.822211923763919,0.09339420192455739,3.0896808667101747,0.9059999999999999,5.02172501435209,0.09920378848809468,4.319930905020068,1.514,8.46741856134665,0.05595032499626342,3.068776700215711,0.488,4.5397412797327465
2004.02.16.11.32.39,0.09011333846624067,3.5452279361146344,0.869,5.448693926526141,0.09232211252423496,3.2016317474098894,0.8600000000000001,4.950060039841869,0.0980954707757639,4.433874126034487,1.3290000000000002,6.972798994599387,0.05583582501825105,3.1236610218527106,0.527,4.763966502027195
2004.02.16.11.42.39,0.09209473537180682,3.6274695337680583,0.894,5.0382901707326635,0.09345214245637977,3.1442178038383815,0.813,4.387272343075214,0.10107643809459564,4.405518462521686,1.447,7.291511393686576,0.05690404864289644,3.073475522362553,0.46199999999999997,4.252772970842204
2004.02.16.11.52.39,0.0892083709483904,3.587115769874706,0.788,4.539932695714219,0.09213045348300623,3.1351450594361165,0.825,4.982066001494979,0.09901602172675768,4.301714118748445,1.462,8.382481799667216,0.05573613634376938,3.1031921636389344,0.485,4.503362028036569
2004.02.16.12.02.39,0.08972886132503578,3.51467069938347,0.908,5.6280665166437025,0.09259003562622506,3.123857756044672,0.83,4.5577258626788275,0.09739418160921177,4.354826474766258,1.258,6.571234435419983,0.05573562910349627,3.093340660794558,0.498,4.557228546363833
2004.02.16.12.12.39,0.09109389338539316,3.459517460983252,0.796,4.424006758554254,0.09355993024193103,3.14323677511589,0.7889999999999999,4.649426296868323,0.09910242097824856,4.992174396109509,1.524,7.961460398360734,0.05681175785062565,3.082259730457922,0.44499999999999995,4.171671656827461
2004.02.16.12.22.39,0.0918239707351109,3.583255652257677,0.91,5.0749275626981225,0.09275637981343252,3.162004449120255,0.7909999999999999,4.527990428742214,0.10030408161716302,5.10104751069524,1.826,9.660623818863563,0.057264926666956234,3.060375938772316,0.478,4.383136670370266
2004.02.16.12.32.39,0.08981583914286778,3.5313526949232945,1.066,6.056838138924172,0.09300471573225468,3.2161736782297106,0.9570000000000001,5.935182916843889,0.09859257205120411,4.650564731927489,1.553,8.073630532598306,0.05570250613260704,3.077836469670854,0.464,4.164983159782684
2004.02.16.12.42.39,0.09123699259817464,3.4307299921087786,0.832,4.625316858684389,0.09342941436587301,3.265109330610292,1.1059999999999999,6.111565654943988,0.10028082662928704,4.487896051640875,1.502,8.37647662304648,0.05711262430906804,3.1332650401421374,0.495,4.780028991885328
2004.02.16.12.52.39,0.090868854030479,3.543120842220695,0.869,4.996211351446344,0.09264612850493605,3.200150774224806,0.991,5.558785977468681,0.09726888272656883,4.950052827669237,1.462,8.533047535183488,0.056630612477098025,3.1080551300316444,0.479,4.273307128681809
2004.02.16.13.02.39,0.08962443312887326,3.500056835444141,0.876,5.500732141771014,0.09248093975922822,3.141259599384929,0.764,4.325215563784169,0.09730870381363953,3.9664338477277736,1.197,6.854474202815434,0.05524059017366103,3.064794277602461,0.46099999999999997,4.417041875058394
2004.02.16.13.12.39,0.08982404539353243,3.443080047593762,0.874,5.544172474287795,0.09325730455849357,3.1947354716025305,0.986,5.340064270114525,0.10091752027491312,5.347826808191093,1.6829999999999998,8.422719837789154,0.055504400955155124,3.064712293443579,0.529,5.008611843673632
2004.02.16.13.22.39,0.09140617654911579,3.582812562592031,0.944,5.470089865659486,0.09342513113158112,3.1708911641344706,0.903,5.094988834745071,0.09811491862025558,4.366292367594348,1.414,7.317949299626394,0.05701935363938392,3.123928599514214,0.496,4.542317361891414
2004.02.16.13.32.39,0.09195853451590287,3.4359665616194075,0.808,4.621648248716953,0.09434170433977952,3.2722653364112166,0.899,5.25748398834957,0.09913809787953304,4.376744311803489,1.3940000000000001,7.686247933926864,0.0569017437981089,3.1806758537376667,0.529,4.797744001811646
2004.02.16.13.42.39,0.09039873667146503,3.4791268254750722,0.767,4.269971176730432,0.09209494850976152,3.1009345170288913,0.778,4.527935644111907,0.09877371081044603,4.2572929483755075,1.155,6.206104792158632,0.05666826523863466,3.159503724875663,0.495,4.817511156383116
2004.02.16.13.52.39,0.09161855206251215,3.4773219216195352,0.903,4.955328258082837,0.0938534416303386,3.174484836859913,0.813,4.911913638881192,0.09828857459788688,4.672423995804047,1.6139999999999999,9.166884387998548,0.055188598870713326,3.0624640421381284,0.508,4.729237656702019
2004.02.16.14.02.39,0.09144305642507458,3.575522988724977,0.849,4.910159585139149,0.09443863774339466,3.2130266577810143,0.882,4.78617662008381,0.10148283798874567,4.3358812103263995,1.379,6.927279665532825,0.05597838109833675,3.1287421197720287,0.524,4.876882729431264
2004.02.16.14.12.39,0.09038385103182842,3.385410349683454,0.869,5.2664275151584095,0.09463428269362799,3.150290285757221,0.883,4.871384733717019,0.10018066882512813,4.748396879866723,1.4889999999999999,7.526402137683429,0.05610137047819108,3.101531410966875,0.452,4.046246964470222
2004.02.16.14.22.39,0.09101168178153354,3.5069703567366908,0.779,4.296151794431895,0.09362180636450637,3.1694515872648026,0.872,4.902703951394969,0.10002334200231713,4.802928757411011,1.629,9.54777135898815,0.05619810062334736,3.060544700799836,0.434,3.8613404651232623
2004.02.16.14.32.39,0.09111499109127158,3.5420037471466377,0.9530000000000001,5.443670619504836,0.09326956611291072,3.2090081289430485,0.952,5.41441352250588,0.10058053826528457,4.148656826135259,1.455,8.858572596320348,0.056684813366599786,3.1654686294074974,0.486,4.392710943399127
2004.02.16.14.42.39,0.09316506452553379,3.5609820953544635,0.994,5.871299534710069,0.09281437603322829,3.0348665715654004,0.782,4.266580425625324,0.09740665403348991,5.485914505600973,1.877,10.050648076500037,0.05573222898517742,3.051056415433459,0.508,4.826650663327021
2004.02.16.14.52.39,0.09196030611296717,3.3948689754085977,0.821,4.860792866988612,0.09315241705256164,3.2230047943180438,0.904,4.8522627141811805,0.09806688715090711,4.389901267943117,1.641,10.084953532563024,0.05519782339034076,3.0992280437377233,0.456,4.148714313979153
2004.02.16.15.02.39,0.09220456198041396,3.743297555299537,0.991,5.455261531493929,0.09395463837547152,3.120107216992776,0.752,4.47024231333371,0.09865537297677962,4.154162369343259,1.384,8.088763702589459,0.05616380679191337,3.080178310828565,0.454,4.130774127536598
2004.02.16.15.12.39,0.09182987332434706,3.5517784022496657,0.813,4.813248499634068,0.0932112307875069,3.166182279329975,0.808,4.344969984607071,0.09840096618674217,4.664592648287813,1.355,7.347488830830319,0.05607215113416374,3.095288707800039,0.552,5.225410369916776
2004.02.16.15.22.39,0.09341100455237795,3.4625226492048617,0.917,5.352688394648803,0.09388151790579909,3.107377858851375,0.772,4.7613205449929,0.10137222681356381,4.610157016519669,1.541,8.9866823353446,0.055662112794801905,3.119667621626041,0.483,4.77883405145988
2004.02.16.15.32.39,0.09314935818183344,3.6215580358289516,0.8280000000000001,4.798744819340867,0.09361518692314966,3.232367306332186,0.9199999999999999,5.138055221690272,0.09820358442613296,5.130945810287956,1.7970000000000002,10.569878951625903,0.05444486711056883,3.097818826010393,0.474,4.444863452573713
2004.02.16.15.42.39,0.09361258209954337,3.5944372850986572,0.925,5.373209334885482,0.09468018020387108,3.0448629318662674,0.742,4.224749035528829,0.09915316976384946,4.2951554585112905,1.467,7.856531484120217,0.0562730920482594,3.060903056275879,0.501,4.513702566444571
2004.02.16.15.52.39,0.09453647609520888,3.494822312081972,0.8200000000000001,4.749489493852155,0.09493626151265912,3.198457918352393,0.916,5.477359143014722,0.10178630916962753,4.443353543753731,1.529,7.751533643735196,0.05659482242909903,3.086770806264481,0.476,4.435034676793062
2004.02.16.16.02.39,0.09488179632277996,3.454584749659735,0.838,4.479257523268061,0.0935654216832566,3.1626523244195157,0.957,5.194226577049339,0.10022210929433809,4.946202714217444,1.728,8.840364728285094,0.055586749928180954,3.0827625498689377,0.52,4.875262546382667
2004.02.16.16.12.39,0.09591115706125188,3.5121334435393043,0.903,5.192305204721507,0.09422713763453115,3.1360350823132355,0.9279999999999999,5.263876335963667,0.09819555484943043,4.174682665401032,1.284,6.639811761334346,0.05744529794386461,3.139358659812682,0.508,4.595676399101978
2004.02.16.16.22.39,0.09453624651051508,3.450302492499728,0.9450000000000001,5.0668396269225875,0.09369124877840113,3.14971650919959,0.8420000000000001,4.973783635888821,0.09809212003862428,4.608388646520939,1.4260000000000002,7.941514565015669,0.056106730740393344,3.195201746920972,0.473,4.259738481392838
2004.02.16.16.32.39,0.09484404113423192,3.536243511409215,0.872,4.765718484731038,0.0937737287678764,3.1463311669715406,0.8200000000000001,4.500194303295769,0.09859765097274757,4.456280670524275,1.396,8.022503499790606,0.05708606312853975,3.121742402013189,0.498,4.449422259651579
2004.02.16.16.42.39,0.09559869276613436,3.4700351608607565,0.889,4.7280981247906775,0.09209459380975832,3.0779550055914684,0.791,4.397652275188018,0.10062861721953464,4.602093994721396,1.521,9.57977985424272,0.05639069860067238,3.192100616860165,0.623,6.153497094569821
2004.02.16.16.52.39,0.0962706846686077,3.4821477383767943,0.867,4.539284222443039,0.094914523892306,3.2335699031397964,0.854,4.551463593603075,0.0993006817228613,4.946100585788426,1.534,8.1167620001791,0.057252961594385005,3.1702268395722815,0.493,4.5237834478313
2004.02.16.17.02.39,0.09629343885845754,3.480914993070456,0.8160000000000001,4.413592504726212,0.09325811139947493,3.146808309949442,0.856,4.707365326320255,0.09841320806418404,4.397482869462816,1.491,8.677696996149443,0.05721967930020887,3.157044817428957,0.459,4.089502123426718
2004.02.16.17.12.39,0.09498840749582946,3.7511586473517373,0.974,5.34802102058932,0.0941080384472582,3.1539931628482267,0.828,4.409825205660642,0.09843763343244924,4.857723136871014,1.633,9.498399823291406,0.05690344154931449,3.157809402872065,0.5760000000000001,5.746576851887078
2004.02.16.17.22.39,0.09552074356479788,3.6564783060272306,0.9670000000000001,5.265871906229275,0.09441177393016523,3.2627089344475584,0.8959999999999999,5.094703552078022,0.09937945842986115,4.253528756693132,1.3359999999999999,7.174520884546907,0.057382043157708534,3.06714626401575,0.458,3.9907955067165783
2004.02.16.17.32.39,0.09492288322509818,3.519503689072393,0.898,4.85657392966872,0.0949729903524385,3.1481157096562833,0.7909999999999999,4.4433685665154465,0.10088852599644013,4.3640862804838765,1.3399999999999999,6.968086737879443,0.05738178277241502,3.179775598353537,0.542,5.489547113747554
2004.02.16.17.42.39,0.09428204497096067,3.4795562273540734,0.9450000000000001,5.080500748021898,0.09449111002124419,3.168145853762142,0.871,4.878765842589368,0.09962179334354695,4.65267492743885,1.517,7.699118578953817,0.05695749211651725,3.201311791308718,0.569,5.0212884973048535
2004.02.16.17.52.39,0.09331646084820391,3.6900665599350058,0.879,5.2830979177613,0.09301165790297136,3.137745624327161,0.8320000000000001,4.644579074707573,0.09660399593831509,5.051874929754125,1.572,8.540019405892798,0.05568046611371554,3.049311474187522,0.473,4.59766266103402
2004.02.16.18.02.39,0.09846557957645975,3.6142024183200445,1.045,5.606019914516069,0.09348963532960486,3.272303229727344,1.1059999999999999,6.16111077949195,0.1005864151080894,4.271967964309676,1.2690000000000001,6.4521635382132825,0.057890811403208675,3.0720511600726605,0.464,4.007544450951349
2004.02.16.18.12.39,0.09505307008620237,3.5214360964550426,0.867,4.702636112590804,0.09377293026866482,3.15240151857143,0.923,5.001443365972334,0.09887744742546199,4.197818829122056,1.409,8.151504928437772,0.05676091623052014,3.115673500346911,0.454,4.122555017429036
2004.02.16.18.22.39,0.09558984315937742,3.5461967132436896,0.859,4.519308597250487,0.09331405882405261,3.200314775294207,0.899,5.133202928222999,0.10030143947005758,4.423167587604787,1.4209999999999998,8.424604915588006,0.056712316697824776,3.122462753125095,0.542,4.99009768033078
2004.02.16.18.32.39,0.09694473044843,3.7066014705423598,1.03,5.5392386725512495,0.09405298306298888,3.0807717048502163,0.896,4.805801849977346,0.1006429790323976,4.213508569555672,1.355,7.183809610477267,0.05659320558131294,3.079130443838983,0.476,4.4881712811806285
2004.02.16.18.42.39,0.0965114094210498,3.5868126529442286,1.0110000000000001,5.315433719985766,0.09466585690147544,3.1434705905706712,0.95,5.471877791579221,0.09784937004779336,4.281039207765884,1.28,7.562644497747464,0.05627608856815877,3.104226134367321,0.515,4.637848980635709
2004.02.16.18.52.39,0.09612524026709245,3.5574171385605213,0.8320000000000001,4.442121536586467,0.09288313678816718,3.075770974742072,0.854,5.4907706353966645,0.0967817567895191,3.919337192120683,1.155,6.788469457408623,0.056783102267532026,3.1590994539989654,0.593,5.758755456145184
2004.02.16.19.02.39,0.09615338622035434,3.564393542742233,0.96,5.616026863187992,0.09300269837105198,3.143169685293199,0.7889999999999999,4.69878839704742,0.09839772485103188,4.444157926599351,1.4969999999999999,8.140432120891667,0.05622769262533143,3.1028041937973896,0.513,5.299879580435539
2004.02.16.19.12.39,0.09568015540681293,3.5436207732186147,0.882,4.671815154348832,0.0949979006244184,3.0631635936691506,0.8009999999999999,4.347464494324224,0.09943235422339275,4.157748537909947,1.287,8.005442556571095,0.05743181886689098,3.1035227762141213,0.474,4.213692074786634
2004.02.16.19.22.39,0.09588543375429867,3.56759842063075,0.883,4.807820979162362,0.09202103057649037,3.118262950120345,0.8280000000000001,4.727180268193326,0.10063295145213992,5.062629244750592,1.841,10.503517831360627,0.056818024776061384,3.122359339257089,0.479,4.2592117722114065
2004.02.16.19.32.39,0.09359121892445693,3.577179756881984,0.815,4.615817647900205,0.09387507984142743,3.0664180251355773,0.835,4.782951990650181,0.09925796862689414,4.766519061067747,1.411,7.253825662163658,0.05635890672455863,3.08406543365255,0.45899999999999996,4.293908701648882
2004.02.16.19.42.39,0.0978013926401038,3.6771886124561832,1.077,5.541843376346269,0.09384173376538688,3.293605936474997,0.984,5.828963064211401,0.09832484600444018,4.346682776463968,1.4529999999999998,8.319362127076817,0.05679119082629584,2.9879334833507127,0.46699999999999997,4.261224258181033
2004.02.16.19.52.39,0.09710681060572232,3.6499851458312187,0.9299999999999999,5.056287987807379,0.09287544556378653,3.211961991702645,0.838,4.629856657911563,0.10271488123038391,4.374082770793149,1.514,7.4672724225778015,0.05707705138601569,3.084642299262189,0.52,4.625326529475943
2004.02.16.20.02.39,0.09409151883148463,3.5973913543767058,0.871,4.8250895047523015,0.09203772207718013,3.100049480491976,0.8109999999999999,4.671997419051882,0.09918185337581921,4.63053952753423,1.512,7.955084253268857,0.05642001130610707,3.235288274374451,0.554,5.015950784989779
2004.02.16.20.12.39,0.09633701373222937,3.5472246871079176,0.996,5.781786028246552,0.09376858487662926,3.117986821702163,0.774,4.372466541320149,0.09833825949878308,3.9653432288637505,1.25,6.375951772949154,0.05705804036858544,3.0995919254838316,0.501,4.451607492286842
2004.02.16.20.22.39,0.09589212714726963,3.6811948931940965,0.9590000000000001,5.31847624171221,0.09241542533497181,3.2394520618148115,0.872,4.83685486897658,0.09960464621128373,4.575049458458573,1.431,7.7004439970904714,0.05735825004004437,3.312703977162392,0.72,7.618781948453983
2004.02.16.20.32.39,0.09741922811159702,3.579020345483951,1.04,5.6662325364317745,0.09298880482222376,3.1073263977108043,0.845,4.807030274822607,0.09764619773263383,4.82055090961082,1.4329999999999998,7.404282161397155,0.05623282723974494,3.1276031782557316,0.474,4.694766615138405
